time,open,high,low,close,tick_volume,spread,real_volume
1724418720,1.11188,1.11195,1.11186,1.11187,32,0,0
1724418780,1.11187,1.11191,1.11184,1.11186,51,0,0
1724418840,1.11185,1.1118999999999999,1.11174,1.11178,28,0,0
1724418900,1.11178,1.11178,1.11171,1.11171,32,0,0
1724418960,1.11171,1.1118,1.1117,1.11179,49,0,0
1724419020,1.11179,1.11185,1.11177,1.11179,46,0,0
1724419080,1.11179,1.11179,1.11157,1.11159,71,0,0
1724419140,1.11159,1.11161,1.11153,1.11161,30,0,0
1724419200,1.1116,1.11168,1.11158,1.11168,41,0,0
1724419260,1.11168,1.11172,1.11168,1.11168,51,0,0
1724419320,1.11168,1.11169,1.11163,1.11163,25,0,0
1724419380,1.11163,1.11169,1.1116,1.11169,44,0,0
1724419440,1.11169,1.11169,1.11161,1.11165,20,0,0
1724419500,1.11165,1.11175,1.11165,1.11175,20,0,0
1724419560,1.11175,1.1118,1.11174,1.11179,22,0,0
1724419620,1.11179,1.11179,1.11167,1.11168,18,0,0
1724419680,1.11168,1.1117,1.11163,1.11164,22,0,0
1724419740,1.11164,1.11167,1.11162,1.11164,45,0,0
1724419800,1.11164,1.11172,1.1116,1.11172,30,0,0
1724419860,1.11172,1.11176,1.11169,1.11169,16,0,0
1724419920,1.11169,1.11173,1.11167,1.11172,24,0,0
1724419980,1.11172,1.11172,1.11167,1.11167,10,0,0
1724420040,1.11167,1.11176,1.11167,1.11174,26,0,0
1724420100,1.11174,1.11185,1.11173,1.11181,44,0,0
1724420160,1.11181,1.11183,1.1118,1.1118,18,0,0
1724420220,1.1118,1.1118,1.11171,1.11174,28,0,0
1724420280,1.11174,1.11188,1.11174,1.11186,27,0,0
1724420340,1.11186,1.11191,1.11184,1.1118999999999999,15,0,0
1724420400,1.1118999999999999,1.1118999999999999,1.11177,1.11178,14,0,0
1724420460,1.11178,1.11198,1.11178,1.11198,35,0,0
1724420520,1.11198,1.11198,1.11191,1.11195,23,0,0
1724420580,1.11195,1.11196,1.11193,1.11195,22,0,0
1724420640,1.11195,1.11213,1.11195,1.11213,50,0,0
1724420700,1.11213,1.1122,1.11211,1.1122,38,0,0
1724420760,1.1122,1.11226,1.11217,1.11225,46,0,0
1724420820,1.11225,1.11233,1.11224,1.11229,34,0,0
1724420880,1.11229,1.11234,1.11225,1.11225,16,0,0
1724420940,1.11225,1.11225,1.11202,1.11208,56,0,0
1724421000,1.11209,1.11215,1.11205,1.11215,64,0,0
1724421060,1.11215,1.11225,1.11215,1.11216,42,0,0
1724421120,1.11216,1.1122,1.11212,1.11213,34,0,0
1724421180,1.11213,1.11215,1.11203,1.11203,56,0,0
1724421240,1.11203,1.11205,1.11199,1.11204,50,0,0
1724421300,1.11204,1.11206,1.11197,1.11205,49,0,0
1724421360,1.11205,1.11213,1.11201,1.11201,42,0,0
1724421420,1.11201,1.11209,1.11201,1.11204,31,0,0
1724421480,1.11204,1.11205,1.112,1.11201,44,0,0
1724421540,1.11201,1.11202,1.11197,1.11197,28,0,0
1724421600,1.11197,1.11197,1.11182,1.11183,74,0,0
1724421660,1.11183,1.11199,1.11183,1.11199,42,0,0
1724421720,1.11199,1.11211,1.11198,1.11211,52,0,0
1724421780,1.11211,1.11211,1.11187,1.11187,29,0,0
1724421840,1.11187,1.11197,1.11187,1.11194,68,0,0
1724421900,1.11194,1.11194,1.11167,1.11167,38,0,0
1724421960,1.11167,1.11167,1.1115,1.1115,43,0,0
1724422020,1.11151,1.11155,1.11147,1.11149,40,0,0
1724422080,1.11148,1.11164,1.11148,1.11159,63,0,0
1724422140,1.11159,1.11164,1.11152,1.11153,64,0,0
1724422200,1.11153,1.11163,1.11152,1.11162,58,0,0
1724422260,1.11162,1.11168,1.11158,1.11159,45,0,0
1724422320,1.11159,1.11161,1.11154,1.11158,49,0,0
1724422380,1.11158,1.11158,1.1114600000000001,1.1114600000000001,21,0,0
1724422440,1.1114600000000001,1.11154,1.11144,1.11152,46,0,0
1724422500,1.11152,1.11167,1.11152,1.11167,47,0,0
1724422560,1.11167,1.11168,1.11162,1.11162,27,0,0
1724422620,1.11162,1.11165,1.11162,1.11162,38,0,0
1724422680,1.11162,1.11168,1.1116,1.11162,16,0,0
1724422740,1.11163,1.11164,1.11153,1.11153,27,0,0
1724422800,1.11153,1.11153,1.11149,1.11149,18,0,0
1724422860,1.1115,1.11152,1.11131,1.11137,25,0,0
1724422920,1.11137,1.11151,1.11131,1.1115,89,0,0
1724422980,1.1115,1.11154,1.1115,1.11153,14,0,0
1724423040,1.11153,1.11159,1.11143,1.11143,23,0,0
1724423100,1.11143,1.11143,1.11125,1.11135,37,0,0
1724423160,1.11135,1.11139,1.11127,1.11139,31,0,0
1724423220,1.11139,1.1114,1.11124,1.11125,42,0,0
1724423280,1.11125,1.11129,1.11116,1.11125,29,0,0
1724423340,1.11125,1.11129,1.11121,1.11122,31,0,0
1724423400,1.11123,1.11131,1.11113,1.1112,77,0,0
1724423460,1.1112,1.11126,1.11113,1.11113,34,0,0
1724423520,1.11113,1.11121,1.11111,1.11112,53,0,0
1724423580,1.11112,1.11113,1.11111,1.11112,23,0,0
1724423640,1.11112,1.1112,1.11111,1.1112,56,0,0
1724423700,1.1112,1.11135,1.11119,1.11134,65,0,0
1724423760,1.11134,1.11139,1.11128,1.11129,25,0,0
1724423820,1.11129,1.11134,1.11127,1.11132,45,0,0
1724423880,1.11132,1.11139,1.1113,1.11139,22,0,0
1724423940,1.11139,1.1114,1.1113,1.11133,39,0,0
1724424000,1.11134,1.11135,1.1113,1.11135,50,0,0
1724424060,1.11135,1.11138,1.11134,1.11135,31,0,0
1724424120,1.11135,1.11154,1.11134,1.11154,26,0,0
1724424180,1.11154,1.11155,1.1114600000000001,1.11154,50,0,0
1724424240,1.11154,1.11172,1.11154,1.1117,36,0,0
1724424300,1.1117,1.11177,1.11168,1.11176,41,0,0
1724424360,1.11176,1.11184,1.11174,1.11181,30,0,0
1724424420,1.11181,1.11192,1.11179,1.11187,40,0,0
1724424480,1.11187,1.11189,1.11176,1.11176,52,0,0
1724424540,1.11176,1.11182,1.11173,1.11179,31,0,0
1724424600,1.11179,1.11184,1.11174,1.11174,21,0,0
1724424660,1.11174,1.1118999999999999,1.11168,1.11189,28,0,0
1724424720,1.11189,1.11198,1.11185,1.11197,27,0,0
1724424780,1.11197,1.11204,1.11189,1.11195,59,0,0
1724424840,1.11195,1.11196,1.11187,1.11195,30,0,0
1724424900,1.11195,1.11208,1.11192,1.11199,47,0,0
1724424960,1.11199,1.11205,1.11197,1.11203,43,0,0
1724425020,1.11203,1.11203,1.11194,1.112,46,0,0
1724425080,1.11201,1.11206,1.11198,1.11205,63,0,0
1724425140,1.11205,1.11206,1.11189,1.11191,79,0,0
1724425200,1.11191,1.11197,1.11185,1.11196,83,0,0
1724425260,1.11196,1.11199,1.11188,1.11194,63,0,0
1724425320,1.11194,1.1121,1.11189,1.11205,65,0,0
1724425380,1.11205,1.1121,1.11198,1.11209,56,0,0
1724425440,1.11209,1.1121,1.11199,1.11202,51,0,0
1724425500,1.11202,1.11211,1.11193,1.11209,35,0,0
1724425560,1.11209,1.11218,1.11208,1.11214,46,0,0
1724425620,1.11215,1.11221,1.11214,1.1122,44,0,0
1724425680,1.1122,1.11222,1.11218,1.11221,51,0,0
1724425740,1.11222,1.11222,1.11211,1.11213,36,0,0
1724425800,1.11213,1.11221,1.11212,1.11219,39,0,0
1724425860,1.11219,1.11228,1.11212,1.11228,54,0,0
1724425920,1.11228,1.11229,1.11226,1.11228,29,0,0
1724425980,1.11228,1.11228,1.11216,1.11224,55,0,0
1724426040,1.11224,1.11225,1.11218,1.11224,53,0,0
1724426100,1.11224,1.11225,1.11212,1.11218,56,0,0
1724426160,1.11218,1.11218,1.11197,1.1120700000000001,67,0,0
1724426220,1.1120700000000001,1.11208,1.11197,1.11203,81,0,0
1724426280,1.11203,1.1120700000000001,1.11202,1.11205,49,0,0
1724426340,1.11205,1.11219,1.11205,1.11219,53,0,0
1724426400,1.11219,1.11219,1.11182,1.11184,80,0,0
1724426460,1.11187,1.11188,1.11172,1.11174,85,0,0
1724426520,1.11174,1.11174,1.1116,1.11165,63,0,0
1724426580,1.11164,1.11168,1.1115,1.11151,76,0,0
1724426640,1.11151,1.11152,1.11135,1.11139,65,0,0
1724426700,1.11139,1.11139,1.11113,1.11114,57,0,0
1724426760,1.11114,1.11141,1.11114,1.11136,44,0,0
1724426820,1.11136,1.11147,1.11131,1.1114,39,0,0
1724426880,1.11142,1.11142,1.11133,1.11136,30,0,0
1724426940,1.11136,1.1115,1.11131,1.11148,64,0,0
1724427000,1.11147,1.11155,1.1114600000000001,1.11153,43,0,0
1724427060,1.11154,1.11158,1.11143,1.11153,38,0,0
1724427120,1.11153,1.11155,1.11143,1.11143,37,0,0
1724427180,1.11143,1.11153,1.11143,1.11153,67,0,0
1724427240,1.11153,1.11156,1.11139,1.11139,37,0,0
1724427300,1.11139,1.11141,1.11128,1.11132,53,0,0
1724427360,1.11132,1.11137,1.11127,1.11127,38,0,0
1724427420,1.11127,1.11142,1.11125,1.11142,39,0,0
1724427480,1.11142,1.11145,1.1114,1.1114,32,0,0
1724427540,1.1114,1.11143,1.11138,1.11142,63,0,0
1724427600,1.11142,1.11153,1.11142,1.1114600000000001,79,0,0
1724427660,1.1114600000000001,1.11156,1.1114600000000001,1.11152,76,0,0
1724427720,1.11152,1.11157,1.11147,1.11153,81,0,0
1724427780,1.11154,1.11167,1.11152,1.11154,57,0,0
1724427840,1.11153,1.11153,1.11137,1.11138,44,0,0
1724427900,1.11139,1.11139,1.11123,1.11127,47,0,0
1724427960,1.11128,1.11133,1.11117,1.11122,69,0,0
1724428020,1.11122,1.11139,1.11121,1.11138,112,0,0
1724428080,1.11139,1.1114,1.11127,1.11139,77,0,0
1724428140,1.11139,1.11149,1.11139,1.11148,50,0,0
1724428200,1.11148,1.11159,1.11147,1.11153,45,0,0
